start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-01-22 13:50:00,2025-01-22 16:20:00,30,-1249.307156627379,1189.102663586332,0,EXIT_STOP_LOSS,False
2025-01-22 16:25:00,2025-01-22 22:50:00,77,-771.2488831207083,703.6036616134193,0,EXIT_STOP_LOSS,False
2025-01-22 22:55:00,2025-01-23 03:20:00,53,20.004942535996577,34.98695070142054,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 03:25:00,2025-01-23 04:35:00,14,6.644328921266606,16.65269046889142,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 04:40:00,2025-01-23 12:55:00,99,9.97808896186774,70.8937499999999,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 13:00:00,2025-01-23 14:00:00,12,0.18528318423062728,27.28474839384529,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 14:05:00,2025-01-23 16:15:00,26,-948.2099371281186,876.8782120568949,0,EXIT_STOP_LOSS,False
2025-01-23 16:20:00,2025-01-23 17:10:00,10,2.140826447786253,19.792596409352086,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 17:15:00,2025-01-23 19:20:00,25,2.658715961923008,111.66527900390162,0,EXIT_PROFIT_TARGET_MET,False
2025-01-23 19:25:00,2025-01-23 20:25:00,12,49.128241338053385,19.798428079290886,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 20:30:00,2025-01-23 21:55:00,17,3.7122115152700417,22.77037887124078,1,EXIT_PROFIT_TARGET_MET,True
2025-01-23 22:00:00,2025-01-24 05:50:00,94,27.321118134386325,48.554999999999836,1,EXIT_PROFIT_TARGET_MET,True
2025-01-24 05:55:00,2025-01-24 15:40:00,117,19.543042080900875,72.13124999999962,1,EXIT_PROFIT_TARGET_MET,True
2025-01-24 15:45:00,2025-01-24 18:10:00,29,-835.6473718196036,782.4170902326074,0,EXIT_STOP_LOSS,False
2025-01-24 18:15:00,2025-01-25 00:15:00,72,266.3863390082647,535.652496271305,0,EXIT_PROFIT_TARGET_MET,False
2025-01-25 00:20:00,2025-01-25 01:30:00,14,5.333394275706553,8.274531289574497,1,EXIT_PROFIT_TARGET_MET,True
2025-01-25 01:35:00,2025-01-25 15:15:00,164,4.564251980299446,23.324999999999932,1,EXIT_PROFIT_TARGET_MET,True
2025-01-25 15:20:00,2025-01-25 16:35:00,15,0.03114728572666081,6.436705000000188,1,EXIT_PROFIT_TARGET_MET,True
2025-01-25 16:40:00,2025-01-26 00:45:00,97,26.25764908020051,25.98750000000024,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 00:50:00,2025-01-26 04:25:00,43,-936.8463553093698,880.823526862674,0,EXIT_STOP_LOSS,False
2025-01-26 04:30:00,2025-01-26 06:00:00,18,4.034560413656777,4.7771344003260765,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 06:05:00,2025-01-26 12:00:00,71,1.2892510179783585,16.631249999999795,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 12:05:00,2025-01-26 17:50:00,69,9.660060694198933,30.274795155578772,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 17:55:00,2025-01-26 19:20:00,17,4.7726343575314445,8.75737499999991,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 19:25:00,2025-01-26 21:40:00,27,7.134975736227261,34.49574219678544,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 21:45:00,2025-01-26 23:30:00,21,1.6550206826409521,44.53875124853249,1,EXIT_PROFIT_TARGET_MET,True
2025-01-26 23:35:00,2025-01-27 01:10:00,19,7.588479059637166,18.724952248895875,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 01:15:00,2025-01-27 02:25:00,14,4.746111004922909,11.521212023409987,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 02:30:00,2025-01-27 06:50:00,52,-699.81175984213,637.3560869738551,0,EXIT_STOP_LOSS,False
2025-01-27 06:55:00,2025-01-27 08:30:00,19,3.250650553109267,33.75316472179884,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 08:35:00,2025-01-27 12:55:00,52,45.63131045417566,76.70625000000058,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 13:00:00,2025-01-27 13:50:00,10,14.012594197069006,13.814668805645852,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 13:55:00,2025-01-27 14:45:00,10,6.517322895336008,19.523292410874603,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 14:50:00,2025-01-27 16:05:00,15,16.3370460903854,11.677720791947024,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 16:10:00,2025-01-27 17:10:00,12,5.42572327644308,18.27302596221267,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 17:15:00,2025-01-27 21:10:00,47,48.33093378521346,87.9000000000002,1,EXIT_PROFIT_TARGET_MET,True
2025-01-27 21:15:00,2025-01-28 15:30:00,219,7.690210571679131,59.547062024198226,1,EXIT_PROFIT_TARGET_MET,True
2025-01-28 15:35:00,2025-01-28 17:45:00,26,11.930928961319921,32.55366196625772,1,EXIT_PROFIT_TARGET_MET,True
2025-01-28 17:50:00,2025-01-28 19:45:00,23,5.300032231886746,7.9212229817850925,1,EXIT_PROFIT_TARGET_MET,True
2025-01-28 19:50:00,2025-01-28 22:50:00,36,-355.4492147984845,300.97538316646,0,EXIT_SPREAD_TARGET_MET,False
2025-01-28 22:55:00,2025-01-29 00:35:00,20,13.833744795225527,12.9898879568334,1,EXIT_PROFIT_TARGET_MET,True
2025-01-29 00:40:00,2025-01-29 13:35:00,155,-608.1960876678577,538.3446696367837,0,EXIT_STOP_LOSS,False
2025-01-29 13:40:00,2025-01-29 14:35:00,11,0.17295012983720426,19.90943410569332,1,EXIT_PROFIT_TARGET_MET,True
2025-01-29 14:40:00,2025-01-29 16:00:00,16,3.676743564916535,8.111799999999448,1,EXIT_PROFIT_TARGET_MET,True
2025-01-29 16:05:00,2025-01-29 17:05:00,12,3.0702052623511804,17.03866707861306,1,EXIT_PROFIT_TARGET_MET,True
2025-01-29 17:10:00,2025-01-29 19:00:00,22,163.47669345400755,138.69372014647755,0,EXIT_PROFIT_TARGET_MET,False
2025-01-29 19:05:00,2025-01-29 19:45:00,8,56.78275535743421,30.67230097231328,1,EXIT_PROFIT_TARGET_MET,True
2025-01-29 19:50:00,2025-01-29 20:30:00,8,-83.57780646724842,58.584180139383704,1,EXIT_SPREAD_TARGET_MET,True
2025-01-29 20:35:00,2025-01-30 14:05:00,210,4.313336821726239,258.9937500000002,1,EXIT_PROFIT_TARGET_MET,True
2025-01-30 14:10:00,2025-01-30 18:25:00,51,-646.5056166694935,1159.4457119750941,0,EXIT_STOP_LOSS,False
2025-01-30 18:30:00,2025-01-31 03:30:00,108,0.34383573604611684,130.914662519522,0,EXIT_PROFIT_TARGET_MET,False
2025-01-31 03:35:00,2025-01-31 11:05:00,90,51.274001276363094,67.95000000000044,1,EXIT_PROFIT_TARGET_MET,True
2025-01-31 11:10:00,2025-01-31 12:15:00,13,0.7847903311399023,1.900112934349977,1,EXIT_PROFIT_TARGET_MET,True
2025-01-31 12:20:00,2025-01-31 14:30:00,26,-761.6447059634486,691.3250872755877,0,EXIT_STOP_LOSS,False
2025-01-31 14:35:00,2025-01-31 15:30:00,11,1.6688351019085985,30.585916620355874,1,EXIT_PROFIT_TARGET_MET,True
2025-01-31 15:35:00,2025-01-31 17:55:00,28,-780.6064452707949,711.1208168147417,0,EXIT_STOP_LOSS,False
2025-01-31 18:00:00,2025-01-31 20:20:00,28,985.3081305120504,464.0905226596416,0,EXIT_PROFIT_TARGET_MET,False
2025-01-31 20:25:00,2025-02-01 08:35:00,146,-813.7925800064249,757.6207268773958,0,EXIT_STOP_LOSS,False
2025-02-01 08:40:00,2025-02-01 10:20:00,20,7.216868051571566,27.487499999999727,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 10:25:00,2025-02-01 15:05:00,56,0.6514143241602142,59.293530451434094,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 15:10:00,2025-02-01 19:25:00,51,-781.3398805828465,753.5749712632482,0,EXIT_STOP_LOSS,False
2025-02-01 19:30:00,2025-02-01 21:00:00,18,0.3445317774935006,28.92535463554657,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 21:05:00,2025-02-01 22:20:00,15,1.0354167199419635,18.024399477297436,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 22:25:00,2025-02-01 23:35:00,14,14.381964609576983,11.767585202757743,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 23:40:00,2025-02-02 03:55:00,51,1.2854708593432633,116.88750000000027,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 04:00:00,2025-02-02 11:55:00,95,8.597905055114381,81.07933285156153,0,EXIT_PROFIT_TARGET_MET,False
2025-02-02 12:00:00,2025-02-02 14:10:00,26,-655.1511750825355,589.8410221673071,0,EXIT_STOP_LOSS,False
2025-02-02 14:15:00,2025-02-02 16:10:00,23,15.839145483255322,23.58073596863136,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 16:15:00,2025-02-02 17:20:00,13,8.288101962312453,25.342511379478026,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 17:25:00,2025-02-02 18:40:00,15,1.7008706084130836,47.83471349732645,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 18:45:00,2025-02-02 19:35:00,10,0.139413980727511,18.663710369340833,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 19:40:00,2025-02-02 20:40:00,12,11.8609566935678,17.33396488778834,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 20:45:00,2025-02-02 22:30:00,21,263.0306115209153,157.85877216796828,0,EXIT_PROFIT_TARGET_MET,False
2025-02-02 22:35:00,2025-02-02 23:35:00,12,9.433431793278942,53.61074613075306,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 23:40:00,2025-02-03 01:10:00,18,9.006440259354633,83.56072140851012,1,EXIT_PROFIT_TARGET_MET,True
2025-02-03 01:15:00,2025-02-03 04:30:00,39,7.554290940792271,514.1015863794714,1,EXIT_PROFIT_TARGET_MET,True
2025-02-03 04:35:00,2025-02-03 14:35:00,120,22.700756047184314,92.03999999999996,1,EXIT_PROFIT_TARGET_MET,False
2025-02-03 14:40:00,2025-02-03 15:50:00,14,3.9255373967514515,85.61822499776974,1,EXIT_PROFIT_TARGET_MET,True
2025-02-03 15:55:00,2025-02-03 17:25:00,18,6.954898148746963,16.292814572218617,1,EXIT_PROFIT_TARGET_MET,True
